System Time,Nox
2018-03-12 17:30:04.144812,31
2018-03-12 17:50:09.442644,29
2018-03-12 17:49:04.339710,82
2018-03-12 17:47:58.287768,32
2018-03-12 17:51:13.610766,67
2018-03-12 17:55:27.696104,26
2018-03-12 18:00:47.626708,117
2018-03-12 18:15:47.589700,19
2018-03-12 17:57:36.888971,255
2018-03-12 18:24:18.669498,24
2018-03-12 18:33:53.411650,27
2018-03-12 18:38:12.260046,28
2018-03-12 18:40:16.855744,27
2018-03-12 18:43:32.714185,28
2018-03-12 18:47:48.402773,28
2018-03-12 18:50:56.132624,28
2018-03-12 18:57:22.907025,28
2018-03-12 19:00:36.550841,28
2018-03-12 19:02:46.408530,27
2018-03-12 19:03:48.723381,27
2018-03-13 05:28:24.628170,23
2018-03-13 05:30:35.101674,22
2018-03-13 05:31:38.512789,52
2018-03-13 05:33:45.374077,57
2018-03-13 05:32:42.740844,121
2018-03-12 19:05:35.468378,44
2018-03-13 05:25:08.729173,32
2018-03-13 05:34:52.154190,13
2018-03-13 05:35:56.339633,25
2018-03-13 05:36:59.656706,47
2018-03-13 05:38:06.122016,59
2018-03-13 05:44:30.437542,71
2018-03-13 05:45:35.868099,13
2018-03-13 05:47:45.127390,47
2018-03-13 05:48:49.145926,58
2018-03-13 05:49:52.215821,52
2018-03-13 05:53:03.236660,37
2018-03-13 05:40:14.736574,79
2018-03-13 06:17:40.849677,36
2018-03-13 06:36:55.434105,39
2018-03-13 06:48:42.897222,39
2018-03-13 06:49:47.282608,37
2018-03-13 06:54:01.924646,38
2018-03-13 15:19:32.026062,97
2018-03-13 15:21:12.686582,43
2018-03-13 15:22:18.577704,36
2018-03-13 15:23:22.537905,54
2018-03-13 06:50:49.896071,38
2018-03-13 15:25:27.369804,28
2018-03-13 15:29:43.692884,20
2018-03-13 15:26:30.420185,52
2018-03-13 15:28:42.232847,21
2018-03-13 15:31:52.843323,60
2018-03-13 15:32:54.910356,51
2018-03-13 15:27:35.218060,72
2018-03-13 15:38:15.152388,11
2018-03-13 15:42:29.428659,20
2018-03-13 15:40:23.377732,45
2018-03-13 15:47:51.150147,16
2018-03-13 15:50:00.292259,16
2018-03-13 15:57:28.931088,11
2018-03-13 15:59:37.367345,66
2018-03-13 15:52:04.129612,83
2018-03-13 16:00:39.431739,78
2018-03-13 16:01:43.296341,44
2018-03-13 16:03:54.468016,95
2018-03-13 16:10:17.073991,11
2018-03-13 16:04:56.353170,111
2018-03-13 16:02:48.145743,27
2018-03-13 16:20:58.610212,29
2018-03-13 16:34:50.161330,35
2018-03-13 16:44:27.946525,37
2018-03-13 16:43:23.538554,38
2018-03-13 16:56:13.773408,37
2018-03-13 17:00:29.813715,37
2018-03-13 16:55:09.159908,37
2018-03-13 17:09:02.993004,36
2018-03-13 20:07:40.254596,30
2018-03-13 20:06:54.406130,32
2018-03-13 20:11:58.671688,26
2018-03-13 20:17:17.276708,24
2018-03-13 20:18:23.948405,23
2018-03-13 20:19:28.053755,22
2018-03-13 20:20:32.779610,22
2018-03-13 20:21:35.943672,22
2018-03-13 20:16:11.358874,25
2018-03-13 20:13:01.145206,26
2018-03-13 20:24:50.478854,20
2018-03-13 20:28:02.946722,20
2018-03-13 20:31:15.582981,20
2018-03-13 20:33:25.349027,20
2018-03-13 20:25:51.763347,20
2018-03-13 20:36:36.395897,19
2018-03-13 20:39:49.275713,18
2018-03-13 20:38:43.911547,18
2018-03-13 20:34:28.653423,19
2018-03-13 20:44:05.246922,18
2018-03-13 20:45:10.083828,17
2018-03-13 20:47:17.239568,17
2018-03-13 20:46:14.210934,17
2018-03-13 20:49:29.222924,16
2018-03-13 20:50:32.573580,16
2018-03-13 20:51:37.936935,16
2018-03-13 20:54:50.333151,15
2018-03-13 20:56:58.597802,15
2018-03-13 21:00:10.859836,15
2018-03-13 20:58:01.999334,15
2018-03-13 21:05:32.563157,14
2018-03-13 22:34:22.198202,14
2018-03-13 21:07:15.875537,61
2018-03-13 22:33:16.958549,14
2018-03-13 22:32:13.507082,16
2018-03-13 22:42:57.491861,17
2018-03-13 22:48:20.296835,16
2018-03-13 22:44:02.402611,17
2018-03-13 22:52:39.209308,16
2018-03-13 22:53:42.955457,16
2018-03-13 22:58:00.818066,16
2018-03-13 22:59:05.969666,15
2018-03-13 23:00:10.455298,15
2018-03-13 23:01:14.489780,15
2018-03-13 23:02:19.532685,15
2018-03-13 22:55:47.938869,16
2018-03-13 23:08:42.350131,15
2018-03-13 23:15:09.120410,14
2018-03-13 23:16:13.625963,14
2018-03-13 23:17:17.783720,14
2018-03-13 23:06:35.688370,15
2018-03-13 23:18:22.451072,14
2018-03-13 23:27:09.532024,14
2018-03-13 23:19:26.913121,13
2018-03-13 23:30:11.303731,15
2018-03-13 23:36:40.022591,28
2018-03-14 10:32:34.639531,23
2018-03-14 10:33:41.032251,20
2018-03-14 10:34:44.875410,19
2018-03-13 23:32:18.280453,14
2018-03-14 10:35:50.516481,40
2018-03-14 10:36:53.908302,56
2018-03-14 10:37:56.934968,36
2018-03-13 23:33:23.313545,14
2018-03-14 10:39:01.894705,61
2018-03-14 10:42:14.361928,63
2018-03-14 10:43:16.654735,196
2018-03-14 10:44:21.332465,17
2018-03-14 10:40:08.072836,72
2018-03-14 10:50:48.001059,23
2018-03-14 10:52:58.218199,26
2018-03-14 10:59:22.779584,20
2018-03-14 11:01:30.673916,20
2018-03-14 11:02:34.227524,20
2018-03-14 10:57:13.434300,25
2018-03-14 11:11:08.045939,20
2018-03-14 11:14:20.462944,20
2018-03-14 11:15:28.283897,19
2018-03-14 11:17:38.026811,21
2018-03-14 11:21:55.377549,19
2018-03-14 11:19:45.992110,20
2018-03-14 11:24:04.337451,18
2018-03-14 11:27:15.246566,19
2018-03-14 11:30:31.110757,19
2018-03-14 11:33:42.667469,36
2018-03-14 11:39:07.321117,16
2018-03-14 11:31:34.436876,17
2018-03-14 11:44:27.679998,15
2018-03-14 11:43:24.717717,16
2018-03-14 11:46:37.400866,18
2018-03-14 11:48:16.817614,38
2018-03-14 12:52:59.422668,26
2018-03-14 12:51:55.597707,59
2018-03-14 11:41:16.271508,18
2018-03-14 12:57:16.924811,34
2018-03-14 12:59:24.423770,54
2018-03-14 13:00:28.275632,74
2018-03-14 13:01:34.075061,36
2018-03-14 13:07:53.900281,19
2018-03-14 13:12:12.066011,16
2018-03-14 13:10:02.726407,17
2018-03-14 13:15:25.628212,20
2018-03-14 13:22:55.672409,15
2018-03-14 13:11:08.417817,16
2018-03-14 13:28:17.310947,19
2018-03-14 13:27:12.181395,20
2018-03-14 13:19:41.977038,17
2018-03-14 13:29:21.023481,18
2018-03-14 13:35:44.840530,18
2018-03-14 13:38:57.794991,19
2018-03-14 13:40:00.993956,18
2018-03-14 13:44:18.290633,19
2018-03-14 13:32:31.870939,17
2018-03-14 13:45:20.360909,19
2018-03-14 13:51:47.488312,18
2018-03-14 13:52:48.650411,17
2018-03-14 13:57:06.066003,19
2018-03-14 13:48:35.495418,18
2018-03-14 14:04:35.747801,17
2018-03-14 13:59:15.620181,18
2018-03-14 14:06:44.210970,17
2018-03-14 15:09:40.025172,16
2018-03-14 14:08:25.125805,19
2018-03-14 15:11:46.726526,51
2018-03-14 15:17:05.961857,52
2018-03-14 15:18:10.895091,171
2018-03-14 15:13:56.025537,199
2018-03-14 15:23:26.655846,16
2018-03-14 15:12:52.898888,199
2018-03-14 15:29:55.019006,49
2018-03-14 15:32:01.629442,37
2018-03-14 15:33:02.542640,76
2018-03-14 15:34:08.993050,140
2018-03-14 15:35:13.304513,58
2018-03-14 15:40:30.312479,18
2018-03-14 15:45:52.885738,40
2018-03-14 15:46:58.011530,33
2018-03-14 15:47:59.188599,42
2018-03-14 15:44:50.089372,48
2018-03-14 15:50:08.933530,137
2018-03-14 15:52:18.027823,12
2018-03-14 15:59:46.754366,11
2018-03-14 16:04:00.735098,11
2018-03-14 16:10:22.150244,15
2018-03-14 16:15:44.985470,15
2018-03-14 16:16:49.771122,15
2018-03-14 16:22:07.257886,43
2018-03-14 16:23:13.202538,58
2018-03-14 16:24:16.513639,64
2018-03-14 16:28:35.497023,11
2018-03-14 16:30:35.454826,13
2018-03-14 16:31:47.912396,14
2018-03-14 16:12:34.578942,14
2018-03-14 16:33:53.747456,17
2018-03-14 16:35:00.699092,93
2018-03-14 18:50:47.424422,30
2018-03-14 18:52:54.289916,74
2018-03-14 16:40:21.228480,23
2018-03-14 19:03:35.160079,26
2018-03-14 19:05:43.028323,27
2018-03-14 19:08:51.547122,27
2018-03-14 19:16:20.949685,32
2018-03-14 19:26:56.652582,71
2018-03-14 19:29:03.854415,21
2018-03-14 19:31:11.857973,20
2018-03-14 19:33:16.252910,34
2018-03-14 19:32:17.127371,19
2018-03-14 19:57:52.844404,28
2018-03-14 19:58:56.126364,25
2018-03-14 20:00:00.015172,22
2018-03-14 19:56:48.245363,32
2018-03-14 20:02:07.668875,39
2018-03-14 20:03:12.083182,36
2018-03-14 20:04:16.067929,15
2018-03-14 20:06:23.999483,27
2018-03-14 19:53:35.222563,31
2018-03-14 20:08:31.199323,47
2018-03-14 20:10:38.214017,50
2018-03-14 20:15:58.409747,36
2018-03-14 20:19:03.378854,33
2018-03-14 20:17:01.007541,35
2018-03-14 20:09:34.382963,74
2018-03-14 20:24:28.329320,31
2018-03-14 20:27:43.733461,29
2018-03-14 20:30:54.324382,28
2018-03-14 20:37:20.056818,27
2018-03-14 20:41:34.344266,23
2018-03-14 20:20:12.516223,32
2018-03-14 20:45:49.308377,23
2018-03-14 20:49:02.689785,23
2018-03-14 20:51:11.366819,23
2018-03-14 20:44:44.805147,24
2018-03-14 20:55:28.729554,22
2018-03-14 20:59:45.163741,21
2018-03-14 21:02:57.334639,21
2018-03-14 21:10:26.004345,20
2018-03-15 07:08:08.356982,58
2018-03-15 07:08:22.641049,22
2018-03-15 07:09:22.924973,33
2018-03-15 07:11:33.584992,44
2018-03-15 07:14:46.065441,41
2018-03-15 07:10:28.014119,28
2018-03-15 07:20:04.143398,93
2018-03-15 07:21:07.602277,32
2018-03-15 07:40:20.448699,16
2018-03-15 07:38:14.686717,16
2018-03-15 07:43:34.340056,16
2018-03-15 07:34:00.101232,16
2018-03-15 07:50:00.542914,16
2018-03-15 07:52:07.369807,15
2018-03-15 07:47:51.265701,15
2018-03-15 08:01:45.004696,15
2018-03-15 08:06:05.565716,14
2018-03-15 08:02:52.637503,15
2018-03-15 08:11:26.092258,15
2018-03-15 08:17:54.423827,13
2018-03-15 08:14:40.524815,14
2018-03-15 08:15:43.042992,14
2018-03-15 08:18:56.518338,13
2018-03-15 08:19:57.371783,12
2018-03-15 08:13:36.136124,14
2018-03-15 08:24:48.054797,60
2018-03-15 09:41:09.166868,13
2018-03-15 09:42:14.540601,13
2018-03-15 09:36:47.157480,52
2018-03-15 09:45:27.066462,26
2018-03-15 09:44:22.102237,13
2018-03-15 09:46:33.172916,12
2018-03-15 09:48:40.291878,23
2018-03-15 09:49:44.247285,41
2018-03-15 09:58:15.919834,26
2018-03-15 09:59:18.115406,88
2018-03-15 09:53:59.714525,18
2018-03-15 09:57:10.229256,32
2018-03-15 10:12:11.603029,22
2018-03-15 10:13:16.598533,26
2018-03-15 10:14:18.758296,24
2018-03-15 10:15:22.165339,13
2018-03-15 10:16:28.049688,12
2018-03-15 10:17:31.598945,12
2018-03-15 10:22:55.320362,12
2018-03-15 10:23:59.708254,15
2018-03-15 10:25:00.029981,26
2018-03-15 10:26:06.933080,45
2018-03-15 10:18:38.623043,16
2018-03-15 10:38:27.673761,10
2018-03-15 10:38:55.497456,20
2018-03-15 10:44:18.719724,11
2018-03-15 10:49:39.572959,12
2018-03-15 10:50:42.144577,24
2018-03-15 11:01:25.044301,12
2018-03-15 11:03:34.030339,12
2018-03-15 11:10:00.442879,13
2018-03-15 11:07:50.596328,13
2018-03-15 11:11:03.581324,13
2018-03-15 11:04:38.544270,12
2018-03-15 11:12:08.216141,11
2018-03-15 11:17:27.261675,10
2018-03-15 11:18:33.239084,10
2018-03-15 11:13:12.667652,11
2018-03-15 11:15:21.988185,10
2018-03-15 14:37:33.134653,23
2018-03-15 14:38:36.357846,16
2018-03-15 14:42:03.538874,15
2018-03-15 14:45:39.338028,31
2018-03-15 14:44:25.270437,33
2018-03-15 14:46:51.226564,46
2018-03-15 14:48:00.421027,43
2018-03-15 14:49:15.577942,57
2018-03-15 14:43:15.072288,25
2018-03-15 14:58:48.484341,24
2018-03-15 15:01:07.777167,33
2018-03-15 14:59:57.994686,57
2018-03-15 15:02:25.357850,35
2018-03-15 15:08:23.501181,21
2018-03-15 15:09:32.836768,17
2018-03-15 15:10:46.969474,27
2018-03-15 15:14:14.965126,62
2018-03-15 15:15:26.080118,38
2018-03-15 15:32:24.210394,17
2018-03-15 15:44:26.524800,21
2018-03-15 15:31:13.773593,17
2018-03-15 15:52:38.723270,22
2018-03-15 15:57:31.313674,22
2018-03-15 15:58:41.870974,21
2018-03-15 15:59:56.163305,21
2018-03-15 16:01:05.783733,22
2018-03-15 16:06:58.997128,22
2018-03-15 16:08:09.324822,22
2018-03-15 16:09:23.687608,21
2018-03-15 16:04:37.128340,22
2018-03-15 16:13:00.392173,21
2018-03-15 16:16:31.775130,21
2018-03-15 17:52:58.953887,49
2018-03-15 17:54:02.377430,32
2018-03-15 18:01:10.002596,17
2018-03-15 18:01:29.324236,15
2018-03-15 17:56:12.062852,63
2018-03-15 18:02:36.536489,27
2018-03-15 18:03:39.671425,13
2018-03-15 18:06:53.216841,49
2018-03-15 18:11:09.212331,50
2018-03-15 18:09:01.549966,57
2018-03-15 18:12:13.920072,23
2018-03-15 18:13:18.830871,21
2018-03-15 18:14:22.402761,22
2018-03-15 18:16:28.704961,23
2018-03-15 17:59:23.465245,39
2018-03-15 18:17:31.125750,42
2018-03-15 18:19:43.384357,40
2018-03-15 18:20:48.707423,19
2018-03-15 18:23:57.610563,20
2018-03-15 18:28:17.465190,21
2018-03-15 18:29:22.174727,20
2018-03-15 18:33:38.723248,18
2018-03-15 18:31:30.825966,19
2018-03-15 18:32:30.389684,18
2018-03-15 18:35:45.703489,18
2018-03-15 18:37:55.617574,19
2018-03-15 18:40:04.292081,18
2018-03-15 18:53:59.664491,17
2018-03-15 18:44:20.881166,17
2018-03-15 18:56:07.787964,15
2018-03-15 18:59:21.032215,15
2018-03-15 19:01:27.871142,16
2018-03-15 19:02:33.555061,15
2018-03-15 19:12:41.808406,28
2018-03-15 19:13:44.630828,35
2018-03-15 19:14:48.407776,31
2018-03-15 19:15:55.029500,20
2018-03-15 18:55:02.916770,17
2018-03-15 19:22:14.970255,17
2018-03-15 19:23:19.714052,21
2018-03-15 19:18:02.399869,17
2018-03-15 19:16:57.861142,12
2018-03-15 19:25:27.276406,11
2018-03-15 19:29:43.609522,22
2018-03-15 19:30:45.059929,14
2018-03-15 19:34:58.918188,51
2018-03-15 19:36:06.292749,44
2018-03-15 19:27:36.207234,39
2018-03-15 19:26:31.350838,28
2018-03-15 19:54:09.815288,12
2018-03-15 19:55:15.219003,11
2018-03-15 20:03:43.906957,14
2018-03-15 20:05:52.399067,15
2018-03-15 20:11:15.618291,15
2018-03-15 20:14:25.211697,15
2018-03-15 20:13:22.337181,15
2018-03-15 20:09:06.280398,15
2018-03-15 20:19:46.349599,15
2018-03-15 20:24:02.618256,15
2018-03-15 20:25:06.084685,15
2018-03-15 20:26:12.059471,15
2018-03-15 20:32:34.537254,15
2018-03-15 20:35:49.079313,15
2018-03-15 20:29:23.718244,15
2018-03-15 20:44:22.948530,14
2018-03-16 09:32:22.464851,74
2018-03-15 20:37:56.348909,15
2018-03-16 09:34:29.956495,64
2018-03-16 09:35:33.654247,52
2018-03-16 09:36:36.214439,18
2018-03-16 09:38:44.251060,67
2018-03-16 09:39:48.220965,46
2018-03-16 09:43:00.006533,35
2018-03-16 09:45:08.249127,32
2018-03-16 09:44:03.683833,14
2018-03-16 09:46:12.803790,41
2018-03-16 09:49:23.390208,21
2018-03-16 09:52:34.353081,25
2018-03-16 09:51:29.689203,36
2018-03-16 10:18:09.900487,29
2018-03-16 10:19:13.340970,26
2018-03-16 10:23:28.529139,15
2018-03-16 10:22:23.451589,52
2018-03-16 10:26:40.630291,100
2018-03-16 10:27:45.235336,22
2018-03-16 10:28:47.600320,112
2018-03-16 10:34:07.959652,40
2018-03-16 10:37:20.717698,26
2018-03-16 10:21:20.744213,60
2018-03-16 10:29:52.163554,48
2018-03-16 10:49:03.182786,13
2018-03-16 10:53:17.777180,35
2018-03-16 10:52:14.887148,43
2018-03-16 10:57:36.493622,33
2018-03-16 10:58:38.126553,23
2018-03-16 10:41:34.789776,55
2018-03-16 10:42:39.016049,39
2018-03-16 10:59:42.294217,17
2018-03-16 11:25:26.895819,12
2018-03-16 11:33:57.778334,11
2018-03-16 11:39:22.553810,10
2018-03-16 11:38:17.540658,11
2018-03-16 11:45:45.292083,10
2018-03-16 12:20:13.267514,39
2018-03-16 12:24:27.208707,15
2018-03-16 12:21:16.518955,13
2018-03-16 12:29:46.537054,32
2018-03-16 12:19:06.473733,37
2018-03-16 12:35:07.298726,37
2018-03-16 12:43:40.884431,15
2018-03-16 12:53:18.939083,14
2018-03-16 12:40:28.209289,30
2018-03-16 12:56:29.405104,14
2018-03-16 12:58:38.797763,14
2018-03-16 13:05:04.303743,22
2018-03-16 13:07:12.497087,15
2018-03-16 13:08:14.910081,15
2018-03-16 13:19:01.104943,27
2018-03-16 13:11:29.317919,14
2018-03-16 13:31:51.723772,16
2018-03-16 13:35:06.149621,15
2018-03-16 13:39:20.161374,42
2018-03-17 02:34:56.167118,45
2018-03-17 02:35:58.770122,23
2018-03-17 02:38:07.331661,24
2018-03-17 02:37:04.137834,19
2018-03-17 02:40:16.558346,19
2018-03-17 02:41:16.453025,18
2018-03-17 02:42:23.891390,10
2018-03-17 02:47:43.290347,54
2018-03-17 03:00:32.857138,10
2018-03-17 03:04:53.102336,20
2018-03-17 03:03:48.773626,10
2018-03-17 03:13:28.868249,18
2018-03-17 03:31:47.703847,15
2018-03-17 03:41:29.713229,14
2018-03-17 03:42:34.637009,14
2018-03-17 03:47:55.198260,12
2018-03-17 08:26:33.898807,26
2018-03-17 08:27:39.199306,49
2018-03-17 08:24:26.033645,54
2018-03-17 08:30:49.098885,14
2018-03-17 08:31:56.576796,39
2018-03-17 08:32:59.046712,31
2018-03-17 08:25:29.086593,30
2018-03-17 08:38:18.548365,14
2018-03-17 08:37:15.581375,24
2018-03-17 08:41:31.201094,16
2018-03-17 08:45:44.092888,31
2018-03-17 08:35:07.751701,16
2018-03-17 08:51:02.506799,30
2018-03-17 08:47:54.759114,32
2018-03-17 08:54:17.582554,20
2018-03-17 08:55:21.511577,21
2018-03-17 08:46:50.973841,45
2018-03-17 08:36:10.371929,29
2018-03-17 09:13:33.825917,12
2018-03-17 09:17:47.424531,13
2018-03-17 09:23:11.582689,28
2018-03-17 09:26:24.367871,37
2018-03-17 09:27:26.586942,51
2018-03-17 09:28:31.687486,41
2018-03-17 09:24:15.512903,40
2018-03-17 09:30:38.487533,228
2018-03-17 09:32:47.721879,52
2018-03-17 09:25:20.119217,33
2018-03-17 09:37:03.313340,35
2018-03-17 09:39:10.074821,22
2018-03-17 09:40:15.239124,40
2018-03-17 09:41:17.567402,91
2018-03-17 09:42:20.957555,32
2018-03-17 09:34:53.026365,22
2018-03-17 09:44:29.042443,41
2018-03-17 09:45:33.175988,32
2018-03-17 09:48:08.787042,46
2018-03-17 09:48:43.421316,14
2018-03-06 16:14:40.671547,48
2018-03-07 17:35:08.162677,24
2018-03-07 17:37:58.000761,24
2018-03-07 17:39:28.881123,23
2018-03-06 17:49:10.891747,25
2018-03-07 19:22:56.140623,68
2018-03-07 21:39:27.258065,21
2018-03-08 10:19:30.966082,39
2018-03-08 10:19:48.946249,32
2018-03-08 11:42:10.195990,53
2018-03-09 09:40:22.903855,45
2018-03-07 19:25:05.496403,46
2018-03-12 07:28:26.126535,39
2018-03-09 19:09:13.407977,61
2018-03-14 14:36:32.369014,89
2018-03-15 13:24:01.176536,39
2018-03-16 17:25:01.564833,61
2018-03-16 17:25:34.551204,18
2018-03-06 13:46:06.289569,30
2018-03-09 11:22:04.685823,35
2018-03-06 13:52:26.657518,30
2018-03-07 19:27:14.666872,29
2018-03-06 13:59:55.047731,30
2018-03-06 14:00:57.882023,30
2018-03-06 14:14:47.249304,30
2018-03-06 15:13:02.663147,68
2018-03-06 15:14:05.021503,26
2018-03-06 15:15:09.705454,20
2018-03-06 15:17:14.654227,16
2018-03-06 15:25:46.018788,19
2018-03-06 15:27:54.605026,20
2018-03-06 15:35:20.861939,21
2018-03-06 15:39:37.680284,20
2018-03-06 15:47:03.371837,20
2018-03-06 15:52:24.583976,20
2018-03-06 15:40:41.894034,20
2018-03-06 15:51:18.344265,21
2018-03-06 16:08:25.765946,20
2018-03-06 16:12:41.561528,20
2018-03-06 16:18:00.236039,20
2018-03-06 17:09:55.861789,52
2018-03-06 17:11:05.294999,18
2018-03-06 17:12:08.280459,16
2018-03-06 17:14:15.213336,14
2018-03-06 17:15:18.526559,14
2018-03-06 17:16:23.352328,51
2018-03-06 17:10:02.039492,20
2018-03-06 16:03:03.775242,21
2018-03-06 17:22:04.284885,33
2018-03-06 17:25:40.495129,17
2018-03-06 17:29:21.266862,38
2018-03-06 17:42:31.027959,10
2018-03-06 17:40:14.829375,29
2018-03-06 17:18:30.679927,31
2018-03-06 17:41:21.955068,12
2018-03-06 17:57:52.351896,40
2018-03-06 17:59:03.714262,27
2018-03-06 18:03:45.340847,22
2018-03-06 17:55:33.323774,25
2018-03-06 18:04:56.165094,56
2018-03-06 18:05:59.924439,44
2018-03-06 18:07:14.358199,53
2018-03-06 18:09:33.063849,30
2018-03-06 18:10:40.067788,67
2018-03-06 17:56:43.934826,11
2018-03-06 18:15:22.313783,21
2018-03-06 17:54:22.065375,31
2018-03-06 18:20:09.701966,17
2018-03-06 18:27:23.813819,33
2018-03-06 18:26:12.933307,15
2018-03-06 18:29:53.434479,11
2018-03-06 19:19:42.090357,26
2018-03-06 19:20:57.416203,25
2018-03-06 19:25:43.570838,25
2018-03-06 19:29:17.214042,25
2018-03-06 19:33:55.921280,25
2018-03-06 19:49:52.982484,24
2018-03-06 19:48:48.781834,63
2018-03-06 19:32:42.232226,25
2018-03-06 19:55:08.967831,231
2018-03-06 19:59:27.260013,29
2018-03-06 20:00:31.663921,29
2018-03-06 20:02:38.118799,46
2018-03-06 19:50:56.283916,22
2018-03-06 20:04:44.411452,28
2018-03-06 20:05:48.263232,14
2018-03-06 20:26:04.224048,16
2018-03-06 20:31:25.848738,17
2018-03-06 20:36:44.250639,19
2018-03-06 20:46:20.319012,20
2018-03-06 20:50:40.667302,20
2018-03-06 20:57:03.553314,19
2018-03-06 21:02:23.359545,20
2018-03-06 20:53:52.659496,20
2018-03-06 20:56:01.113664,20
2018-03-06 21:08:51.817624,20
2018-03-06 21:09:55.857002,20
2018-03-06 21:04:35.302205,20
2018-03-07 07:26:02.265449,59
2018-03-07 07:32:05.162618,26
2018-03-07 07:33:09.124273,20
2018-03-07 07:36:21.834518,55
2018-03-07 07:40:40.712937,50
2018-03-07 07:48:10.134295,42
2018-03-07 07:44:54.787383,20
2018-03-07 07:55:37.238433,23
2018-03-07 07:56:40.724460,23
2018-03-07 08:02:00.463591,15
2018-03-07 07:41:46.465884,103
2018-03-07 08:03:02.911421,15
2018-03-07 08:18:03.685804,22
2018-03-07 08:25:36.450965,23
2018-03-07 08:28:48.216279,24
2018-03-07 08:33:05.730012,24
2018-03-07 08:39:33.628881,23
2018-03-07 08:46:57.583014,23
2018-03-07 08:52:22.583992,22
2018-03-07 08:54:32.115149,22
2018-03-07 08:51:18.352352,22
2018-03-07 10:44:17.405997,22
2018-03-07 10:45:20.976079,22
2018-03-07 10:46:25.212986,41
2018-03-07 12:03:53.638909,31
2018-03-07 10:47:41.710361,29
2018-03-07 12:07:30.641698,12
2018-03-07 12:08:39.162087,11
2018-03-07 10:48:33.396035,22
2018-03-07 12:09:42.487236,10
2018-03-07 12:10:46.606087,10
2018-03-07 12:16:03.370853,11
2018-03-07 12:22:27.428259,11
2018-03-07 12:25:36.360783,13
2018-03-07 12:27:45.752793,14
2018-03-07 12:29:50.852689,91
2018-03-07 12:34:05.735727,56
2018-03-07 12:31:58.320946,32
2018-03-07 12:36:16.366061,43
2018-03-07 12:38:22.383853,18
2018-03-07 12:39:27.091631,30
2018-03-07 12:33:00.641853,31
2018-03-07 12:49:02.397568,15
2018-03-07 12:51:10.185727,16
2018-03-07 12:11:50.180757,28
2018-03-07 13:02:55.601879,15
2018-03-07 13:14:37.920402,27
2018-03-07 13:15:41.695293,58
2018-03-07 13:16:45.679127,15
2018-03-07 13:17:47.804227,25
2018-03-07 13:19:59.897661,104
2018-03-07 13:31:40.003171,22
2018-03-07 13:22:05.920547,36
2018-03-07 13:32:46.696911,38
2018-03-07 13:33:49.758147,33
2018-03-07 13:38:05.713245,15
2018-03-07 13:41:18.859153,17
2018-03-07 13:43:24.956986,12
2018-03-07 13:35:58.154445,11
2018-03-07 13:44:28.972387,13
2018-03-07 13:46:36.359528,24
2018-03-07 13:50:51.248848,30
2018-03-07 13:54:04.060755,32
2018-03-07 13:52:59.952374,11
2018-03-07 13:34:51.956345,73
2018-03-07 14:02:25.753830,33
2018-03-07 14:02:34.192008,67
2018-03-07 14:05:44.988194,47
2018-03-07 14:04:40.801743,20
2018-03-07 14:14:19.074540,19
2018-03-07 14:18:34.238601,20
2018-03-07 14:21:47.056187,21
2018-03-07 14:37:48.035783,41
2018-03-07 14:44:14.731595,36
2018-03-07 14:45:18.750514,25
2018-03-07 14:46:18.847982,102
2018-03-07 14:50:35.673996,66
2018-03-07 15:00:16.357403,15
2018-03-07 15:09:53.422531,18
2018-03-07 15:10:53.398904,18
2018-03-07 15:03:28.132510,16
2018-03-07 15:13:00.989830,18
2018-03-07 15:21:39.958281,21
2018-03-07 15:23:46.758456,20
2018-03-07 15:24:52.455479,21
2018-03-07 15:30:13.361849,22
2018-03-07 15:34:30.298706,22
2018-03-07 15:35:32.001104,22
2018-03-07 15:37:39.625934,16
2018-03-07 15:36:39.842720,42
2018-03-07 15:39:50.898730,16
2018-03-07 15:44:10.151281,27
2018-03-07 15:40:56.238288,42
2018-03-07 15:46:17.456262,34
2018-03-07 15:48:25.480690,32
2018-03-07 15:49:31.005309,60
2018-03-07 15:51:37.837549,17
2018-03-07 15:56:58.583691,44
2018-03-07 15:58:03.136770,19
2018-03-07 16:00:12.294511,17
2018-03-07 15:41:58.546581,38
2018-03-07 16:05:33.487098,54
2018-03-07 16:07:42.536702,31
2018-03-07 16:08:46.637709,77
2018-03-07 16:09:50.105626,18
2018-03-07 16:14:07.140404,57
2018-03-07 16:13:04.295630,14
2018-03-07 16:11:59.160845,35
2018-03-07 16:20:33.492582,26
2018-03-07 16:24:49.387540,27
2018-03-07 16:30:11.235615,28
2018-03-07 16:32:16.329904,28
2018-03-07 16:34:26.487481,28
2018-03-07 16:35:32.715625,27
2018-03-07 16:26:58.131228,27
2018-03-07 16:45:09.558417,28
2018-03-07 16:49:28.367030,28
2018-03-07 16:51:34.991278,28
2018-03-07 16:58:02.826806,26
2018-03-07 16:59:06.218055,26
2018-03-07 17:04:29.578006,26
2018-03-07 16:48:23.908511,28
2018-03-07 17:08:46.908737,24
2018-03-07 17:10:55.217987,23
2018-03-07 17:06:38.776798,25
2018-03-07 17:13:04.377309,23
2018-03-07 17:14:09.023111,23
2018-03-07 17:07:41.325884,24
2018-03-07 17:15:11.630114,22
2018-03-08 15:37:32.966702,26
2018-03-08 15:36:27.753915,29
2018-03-08 15:38:33.857914,25
2018-03-08 15:41:44.059990,22
